x,m,v_x,v_y
7.877435207366943359e+00,9.041898846626281738e-01,2.439650058746337891e+00,1.770902752876281738e+00
9.012071609497070312e+00,9.041898846626281738e-01,1.203945517539978027e+00,9.629757404327392578e-01
5.931966781616210938e+00,1.002363920211791992e+00,5.714483737945556641e+00,4.112471580505371094e+00
7.048339843750000000e+00,1.002363920211791992e+00,3.547992467880249023e+00,2.532549142837524414e+00
8.347764015197753906e+00,1.002363920211791992e+00,1.899418830871582031e+00,1.414053320884704590e+00
3.570299863815307617e+00,1.100538134574890137e+00,1.785820960998535156e+01,1.383361053466796875e+01
4.353685855865478516e+00,1.100538134574890137e+00,1.167806053161621094e+01,8.675996780395507812e+00
5.378608703613281250e+00,1.100538134574890137e+00,7.236458301544189453e+00,5.252169609069824219e+00
6.396754264831542969e+00,1.100538134574890137e+00,4.690259456634521484e+00,3.354973793029785156e+00
7.290957450866699219e+00,1.100538134574890137e+00,3.192870855331420898e+00,2.284448146820068359e+00
8.090766906738281250e+00,1.100538134574890137e+00,2.190904140472412109e+00,1.604950308799743652e+00
8.616166114807128906e+00,1.100538134574890137e+00,1.611049532890319824e+00,1.227397680282592773e+00
8.992241859436035156e+00,1.100538134574890137e+00,1.219671010971069336e+00,9.755291342735290527e-01
9.028984069824218750e+00,1.100538134574890137e+00,1.189915418624877930e+00,9.550142288208007812e-01
8.916732788085937500e+00,1.100538134574890137e+00,1.305101990699768066e+00,1.029591321945190430e+00
8.817606925964355469e+00,1.100538134574890137e+00,1.407033324241638184e+00,1.095708727836608887e+00
8.741413116455078125e+00,1.100538134574890137e+00,1.491674304008483887e+00,1.151426911354064941e+00
8.694398880004882812e+00,1.100538134574890137e+00,1.533139109611511230e+00,1.180297851562500000e+00
8.670297622680664062e+00,1.100538134574890137e+00,1.565640687942504883e+00,1.200374960899353027e+00
8.676427841186523438e+00,1.100538134574890137e+00,1.557759165763854980e+00,1.196371078491210938e+00
8.703424453735351562e+00,1.100538134574890137e+00,1.520501255989074707e+00,1.171475648880004883e+00
8.727444648742675781e+00,1.100538134574890137e+00,1.503388166427612305e+00,1.157764911651611328e+00
8.708293914794921875e+00,1.100538134574890137e+00,1.512726187705993652e+00,1.165101528167724609e+00
8.630900382995605469e+00,1.100538134574890137e+00,1.604595899581909180e+00,1.222608447074890137e+00
3.041001319885253906e+00,1.198712706565856934e+00,2.473792648315429688e+01,1.984064292907714844e+01
3.949702739715576172e+00,1.198712706565856934e+00,1.443301582336425781e+01,1.094103336334228516e+01
4.860008239746093750e+00,1.198712706565856934e+00,9.112305641174316406e+00,6.680304527282714844e+00
5.581210136413574219e+00,1.198712706565856934e+00,6.629069805145263672e+00,4.796537399291992188e+00
6.153314113616943359e+00,1.198712706565856934e+00,5.199471473693847656e+00,3.728170633316040039e+00
6.595244407653808594e+00,1.198712706565856934e+00,4.315951347351074219e+00,3.087959051132202148e+00
6.916723728179931641e+00,1.198712706565856934e+00,3.767393350601196289e+00,2.694368362426757812e+00
7.127617359161376953e+00,1.198712706565856934e+00,3.424747943878173828e+00,2.445318460464477539e+00
7.237458229064941406e+00,1.198712706565856934e+00,3.280257940292358398e+00,2.346436262130737305e+00
7.256794452667236328e+00,1.198712706565856934e+00,3.258151054382324219e+00,2.332129955291748047e+00
7.209123611450195312e+00,1.198712706565856934e+00,3.307014465332031250e+00,2.363910436630249023e+00
7.122917175292968750e+00,1.198712706565856934e+00,3.434397459030151367e+00,2.454212427139282227e+00
7.021063327789306641e+00,1.198712706565856934e+00,3.598539590835571289e+00,2.573187828063964844e+00
6.917585372924804688e+00,1.198712706565856934e+00,3.766263008117675781e+00,2.693562984466552734e+00
6.827488899230957031e+00,1.198712706565856934e+00,3.911174774169921875e+00,2.797696590423583984e+00
6.757330894470214844e+00,1.198712706565856934e+00,4.031139850616455078e+00,2.884555578231811523e+00
6.708230018615722656e+00,1.198712706565856934e+00,4.099948406219482422e+00,2.925644397735595703e+00
6.691643714904785156e+00,1.198712706565856934e+00,4.137693881988525391e+00,2.959013700485229492e+00
6.699532508850097656e+00,1.198712706565856934e+00,4.119552612304687500e+00,2.944029331207275391e+00
6.724027633666992188e+00,1.198712706565856934e+00,4.081879615783691406e+00,2.915235280990600586e+00
6.738684654235839844e+00,1.198712706565856934e+00,4.060492515563964844e+00,2.903851985931396484e+00
6.698543548583984375e+00,1.198712706565856934e+00,4.121821880340576172e+00,2.945886611938476562e+00
1.830440044403076172e+00,1.296887516975402832e+00,6.576956939697265625e+01,5.915795898437500000e+01
2.445974349975585938e+00,1.296887516975402832e+00,3.788344955444335938e+01,3.186695671081542969e+01
3.200922727584838867e+00,1.296887516975402832e+00,2.231280326843261719e+01,1.767884254455566406e+01
3.851233005523681641e+00,1.296887516975402832e+00,1.524428939819335938e+01,1.159731674194335938e+01
4.383579254150390625e+00,1.296887516975402832e+00,1.150095081329345703e+01,8.523401260375976562e+00
4.803232192993164062e+00,1.296887516975402832e+00,9.357042312622070312e+00,6.822238445281982422e+00
5.101555824279785156e+00,1.296887516975402832e+00,8.154934883117675781e+00,5.974206447601318359e+00
5.263637065887451172e+00,1.296887516975402832e+00,7.602043628692626953e+00,5.545016765594482422e+00
5.334628105163574219e+00,1.296887516975402832e+00,7.373390197753906250e+00,5.366816997528076172e+00
5.345312118530273438e+00,1.296887516975402832e+00,7.341251373291015625e+00,5.346632003784179688e+00
5.310943603515625000e+00,1.296887516975402832e+00,7.451519966125488281e+00,5.407540798187255859e+00
5.268013954162597656e+00,1.296887516975402832e+00,7.589055538177490234e+00,5.536091327667236328e+00
5.214075565338134766e+00,1.296887516975402832e+00,7.762995719909667969e+00,5.655825614929199219e+00
5.173056125640869141e+00,1.296887516975402832e+00,7.903388977050781250e+00,5.777295112609863281e+00
5.140396118164062500e+00,1.296887516975402832e+00,8.016592979431152344e+00,5.841239929199218750e+00
