x,m,v_x,v_y
8.082082748413085938e+00,8.060152530670166016e-01,2.041131496429443359e+00,1.516332507133483887e+00
8.901302337646484375e+00,8.060152530670166016e-01,1.178040742874145508e+00,9.549522995948791504e-01
6.079504013061523438e+00,9.041898846626281738e-01,5.208552360534667969e+00,3.723020076751708984e+00
7.058179378509521484e+00,9.041898846626281738e-01,3.378005266189575195e+00,2.415507078170776367e+00
8.122882843017578125e+00,9.041898846626281738e-01,2.001905202865600586e+00,1.488651394844055176e+00
8.982231140136718750e+00,9.041898846626281738e-01,1.094268083572387695e+00,9.003721475601196289e-01
4.631431102752685547e+00,1.002363920211791992e+00,1.005130958557128906e+01,7.307143688201904297e+00
5.498013019561767578e+00,1.002363920211791992e+00,6.729745388031005859e+00,4.850422382354736328e+00
6.440475463867187500e+00,1.002363920211791992e+00,4.451649188995361328e+00,3.176462650299072266e+00
7.281911849975585938e+00,1.002363920211791992e+00,3.059703588485717773e+00,2.194874286651611328e+00
7.934534072875976562e+00,1.002363920211791992e+00,2.214030742645263672e+00,1.629301190376281738e+00
8.427765846252441406e+00,1.002363920211791992e+00,1.668979525566101074e+00,1.271748423576354980e+00
8.799412727355957031e+00,1.002363920211791992e+00,1.284404158592224121e+00,1.022901415824890137e+00
9.065939903259277344e+00,1.002363920211791992e+00,9.536684751510620117e-01,8.010617494583129883e-01
9.093838691711425781e+00,1.002363920211791992e+00,9.769048690795898438e-01,8.249483108520507812e-01
8.970529556274414062e+00,1.002363920211791992e+00,1.097017288208007812e+00,9.001750946044921875e-01
8.845270156860351562e+00,1.002363920211791992e+00,1.225362777709960938e+00,9.850186109542846680e-01
8.723053932189941406e+00,1.002363920211791992e+00,1.358528733253479004e+00,1.072341442108154297e+00
8.612838745117187500e+00,1.002363920211791992e+00,1.475274085998535156e+00,1.145797967910766602e+00
8.525045394897460938e+00,1.002363920211791992e+00,1.565451264381408691e+00,1.205795645713806152e+00
8.457592010498046875e+00,1.002363920211791992e+00,1.628078818321228027e+00,1.246699452400207520e+00
8.409736633300781250e+00,1.002363920211791992e+00,1.692710995674133301e+00,1.287253499031066895e+00
8.390444755554199219e+00,1.002363920211791992e+00,1.708433151245117188e+00,1.296021223068237305e+00
8.401251792907714844e+00,1.002363920211791992e+00,1.700677514076232910e+00,1.291823267936706543e+00
8.442361831665039062e+00,1.002363920211791992e+00,1.649806261062622070e+00,1.261401176452636719e+00
8.485205650329589844e+00,1.002363920211791992e+00,1.608608841896057129e+00,1.231647372245788574e+00
8.504843711853027344e+00,1.002363920211791992e+00,1.591702222824096680e+00,1.221950888633728027e+00
8.527996063232421875e+00,1.002363920211791992e+00,1.561699986457824707e+00,1.203822255134582520e+00
2.895952224731445312e+00,1.100538134574890137e+00,2.740464210510253906e+01,2.200786781311035156e+01
3.439338207244873047e+00,1.100538134574890137e+00,1.943885040283203125e+01,1.505036354064941406e+01
4.189833164215087891e+00,1.100538134574890137e+00,1.262975883483886719e+01,9.397389411926269531e+00
5.000653266906738281e+00,1.100538134574890137e+00,8.408123970031738281e+00,6.109523296356201172e+00
5.647864818572998047e+00,1.100538134574890137e+00,6.296648502349853516e+00,4.519501209259033203e+00
6.202411651611328125e+00,1.100538134574890137e+00,4.932025432586669922e+00,3.515133619308471680e+00
6.646752834320068359e+00,1.100538134574890137e+00,4.065721035003662109e+00,2.902911663055419922e+00
6.978489875793457031e+00,1.100538134574890137e+00,3.504183530807495117e+00,2.505919218063354492e+00
7.206006526947021484e+00,1.100538134574890137e+00,3.164556503295898438e+00,2.267781019210815430e+00
7.336393356323242188e+00,1.100538134574890137e+00,2.986114978790283203e+00,2.145862340927124023e+00
7.378822326660156250e+00,1.100538134574890137e+00,2.920898675918579102e+00,2.099670886993408203e+00
7.355512619018554688e+00,1.100538134574890137e+00,2.960854530334472656e+00,2.126720666885375977e+00
7.282930374145507812e+00,1.100538134574890137e+00,3.057890653610229492e+00,2.193635225296020508e+00
7.181365013122558594e+00,1.100538134574890137e+00,3.208027601242065430e+00,2.300051927566528320e+00
7.063410282135009766e+00,1.100538134574890137e+00,3.373523473739624023e+00,2.413306951522827148e+00
6.946511268615722656e+00,1.100538134574890137e+00,3.560395002365112305e+00,2.547554731369018555e+00
6.836909770965576172e+00,1.100538134574890137e+00,3.742672204971313477e+00,2.677973270416259766e+00
6.741804122924804688e+00,1.100538134574890137e+00,3.901843786239624023e+00,2.789241790771484375e+00
6.668552875518798828e+00,1.100538134574890137e+00,4.031633853912353516e+00,2.882472991943359375e+00
6.616628646850585938e+00,1.100538134574890137e+00,4.119746685028076172e+00,2.941258192062377930e+00
6.592347621917724609e+00,1.100538134574890137e+00,4.169477462768554688e+00,2.979301691055297852e+00
6.592006683349609375e+00,1.100538134574890137e+00,4.170072555541992188e+00,2.979740619659423828e+00
6.611532688140869141e+00,1.100538134574890137e+00,4.130592346191406250e+00,2.949569940567016602e+00
6.633075237274169922e+00,1.100538134574890137e+00,4.084720134735107422e+00,2.912966966629028320e+00
6.614444732666015625e+00,1.100538134574890137e+00,4.124371528625488281e+00,2.944814205169677734e+00
6.540435791015625000e+00,1.100538134574890137e+00,4.256770133972167969e+00,3.035637140274047852e+00
2.563821315765380859e+00,1.198712706565856934e+00,3.582813262939453125e+01,2.963382911682128906e+01
3.136029720306396484e+00,1.198712706565856934e+00,2.360625267028808594e+01,1.843696022033691406e+01
3.785429239273071289e+00,1.198712706565856934e+00,1.578698348999023438e+01,1.199397945404052734e+01
4.335258007049560547e+00,1.198712706565856934e+00,1.170250415802001953e+01,8.636654853820800781e+00
4.784473896026611328e+00,1.198712706565856934e+00,9.318512916564941406e+00,6.759018898010253906e+00
