x,m,v_x,v_y
6.631711006164550781e+00,8.060152530670166016e-01,4.032663822174072266e+00,2.856268405914306641e+00
7.406743049621582031e+00,8.060152530670166016e-01,2.840543746948242188e+00,2.033615589141845703e+00
8.358427047729492188e+00,8.060152530670166016e-01,1.717006683349609375e+00,1.288039684295654297e+00
4.921132087707519531e+00,9.041898846626281738e-01,8.707293510437011719e+00,6.266287326812744141e+00
5.708621978759765625e+00,9.041898846626281738e-01,6.063462734222412109e+00,4.311052322387695312e+00
6.652964591979980469e+00,9.041898846626281738e-01,4.000685691833496094e+00,2.838727951049804688e+00
7.452951431274414062e+00,9.041898846626281738e-01,2.778102397918701172e+00,1.990632653236389160e+00
8.107303619384765625e+00,9.041898846626281738e-01,1.997756004333496094e+00,1.469022512435913086e+00
8.678453445434570312e+00,9.041898846626281738e-01,1.402652621269226074e+00,1.087414026260375977e+00
9.139839172363281250e+00,9.041898846626281738e-01,9.294812679290771484e-01,7.856318950653076172e-01
9.199808120727539062e+00,9.041898846626281738e-01,8.776916265487670898e-01,7.512833476066589355e-01
9.047353744506835938e+00,9.041898846626281738e-01,9.680052995681762695e-01,8.001628518104553223e-01
8.909342765808105469e+00,9.041898846626281738e-01,1.164066553115844727e+00,9.382398128509521484e-01
8.784871101379394531e+00,9.041898846626281738e-01,1.293837547302246094e+00,1.018697857856750488e+00
8.686853408813476562e+00,9.041898846626281738e-01,1.392906308174133301e+00,1.081047177314758301e+00
8.617728233337402344e+00,9.041898846626281738e-01,1.457577705383300781e+00,1.124112606048583984e+00
8.568748474121093750e+00,9.041898846626281738e-01,1.512674689292907715e+00,1.155833840370178223e+00
8.554589271545410156e+00,9.041898846626281738e-01,1.495441675186157227e+00,1.141901373863220215e+00
8.567477226257324219e+00,9.041898846626281738e-01,1.513517618179321289e+00,1.156258463859558105e+00
8.611366271972656250e+00,9.041898846626281738e-01,1.465678930282592773e+00,1.128845572471618652e+00
8.652034759521484375e+00,9.041898846626281738e-01,1.401919841766357422e+00,1.082898974418640137e+00
8.633784294128417969e+00,9.041898846626281738e-01,1.435745716094970703e+00,1.109544038772583008e+00
3.758341550827026367e+00,1.002363920211791992e+00,1.610695648193359375e+01,1.217675685882568359e+01
4.444520950317382812e+00,1.002363920211791992e+00,1.108816146850585938e+01,8.102058410644531250e+00
5.198710441589355469e+00,1.002363920211791992e+00,7.626038551330566406e+00,5.490837574005126953e+00
5.860972881317138672e+00,1.002363920211791992e+00,5.667325973510742188e+00,4.028330326080322266e+00
6.429315090179443359e+00,1.002363920211791992e+00,4.415979862213134766e+00,3.131612062454223633e+00
6.911286354064941406e+00,1.002363920211791992e+00,3.567290782928466797e+00,2.535386085510253906e+00
7.251878738403320312e+00,1.002363920211791992e+00,3.057345867156982422e+00,2.183418750762939453e+00
7.470483779907226562e+00,1.002363920211791992e+00,2.748035192489624023e+00,1.970247983932495117e+00
7.605154514312744141e+00,1.002363920211791992e+00,2.588838100433349609e+00,1.862856864929199219e+00
7.665812969207763672e+00,1.002363920211791992e+00,2.508491039276123047e+00,1.809018254280090332e+00
7.665461540222167969e+00,1.002363920211791992e+00,2.508747339248657227e+00,1.809170961380004883e+00
7.617225646972656250e+00,1.002363920211791992e+00,2.570118904113769531e+00,1.849413156509399414e+00
7.535978317260742188e+00,1.002363920211791992e+00,2.671268463134765625e+00,1.918008446693420410e+00
7.431890487670898438e+00,1.002363920211791992e+00,2.812256336212158203e+00,2.014902353286743164e+00
7.316011905670166016e+00,1.002363920211791992e+00,2.961211919784545898e+00,2.115557909011840820e+00
7.196986198425292969e+00,1.002363920211791992e+00,3.129730939865112305e+00,2.230959892272949219e+00
7.080361843109130859e+00,1.002363920211791992e+00,3.306178331375122070e+00,2.354521274566650391e+00
6.969330310821533203e+00,1.002363920211791992e+00,3.467735528945922852e+00,2.462203979492187500e+00
6.874501705169677734e+00,1.002363920211791992e+00,3.615383625030517578e+00,2.564174175262451172e+00
6.800525665283203125e+00,1.002363920211791992e+00,3.740468978881835938e+00,2.652175664901733398e+00
6.751489162445068359e+00,1.002363920211791992e+00,3.831314802169799805e+00,2.719587802886962891e+00
6.726187229156494141e+00,1.002363920211791992e+00,3.870423793792724609e+00,2.745080232620239258e+00
6.730756759643554688e+00,1.002363920211791992e+00,3.863741159439086914e+00,2.741338253021240234e+00
6.762680053710937500e+00,1.002363920211791992e+00,3.809695720672607422e+00,2.702709913253784180e+00
6.805133819580078125e+00,1.002363920211791992e+00,3.734723329544067383e+00,2.649315595626831055e+00
6.822928905487060547e+00,1.002363920211791992e+00,3.709876537322998047e+00,2.634970664978027344e+00
6.839337348937988281e+00,1.002363920211791992e+00,3.683522939682006836e+00,2.614816427230834961e+00
2.451630115509033203e+00,1.100538134574890137e+00,4.074211502075195312e+01,3.370478057861328125e+01
