x,m,v_x,v_y
7.363366127014160156e+00,9.041898846626281738e-01,3.051958084106445312e+00,2.200335741043090820e+00
8.394094467163085938e+00,9.041898846626281738e-01,1.793814539909362793e+00,1.362287640571594238e+00
5.599011421203613281e+00,1.002363920211791992e+00,6.548892498016357422e+00,4.731768608093261719e+00
6.608940124511718750e+00,1.002363920211791992e+00,4.249076366424560547e+00,3.036546945571899414e+00
7.771262168884277344e+00,1.002363920211791992e+00,2.512773036956787109e+00,1.837828397750854492e+00
3.390936851501464844e+00,1.100538134574890137e+00,1.991947364807128906e+01,1.551822853088378906e+01
4.119225978851318359e+00,1.100538134574890137e+00,1.319915580749511719e+01,9.911972045898437500e+00
5.049592494964599609e+00,1.100538134574890137e+00,8.323055267333984375e+00,6.077794551849365234e+00
6.007006168365478516e+00,1.100538134574890137e+00,5.495813369750976562e+00,3.945689678192138672e+00
6.837316513061523438e+00,1.100538134574890137e+00,3.861347913742065430e+00,2.761411666870117188e+00
7.534786224365234375e+00,1.100538134574890137e+00,2.815576791763305664e+00,2.042258977890014648e+00
8.021659851074218750e+00,1.100538134574890137e+00,2.201781749725341797e+00,1.630751252174377441e+00
8.363028526306152344e+00,1.100538134574890137e+00,1.810661673545837402e+00,1.374177455902099609e+00
8.732220649719238281e+00,1.100538134574890137e+00,1.416486263275146484e+00,1.119094252586364746e+00
8.783455848693847656e+00,1.100538134574890137e+00,1.374985337257385254e+00,1.093038439750671387e+00
8.765850067138671875e+00,1.100538134574890137e+00,1.390802145004272461e+00,1.101577639579772949e+00
8.702771186828613281e+00,1.100538134574890137e+00,1.457031965255737305e+00,1.146577358245849609e+00
8.493542671203613281e+00,1.100538134574890137e+00,1.686393022537231445e+00,1.293969511985778809e+00
8.380922317504882812e+00,1.100538134574890137e+00,1.802570462226867676e+00,1.366497516632080078e+00
8.279788017272949219e+00,1.100538134574890137e+00,1.906765222549438477e+00,1.434710979461669922e+00
8.191602706909179688e+00,1.100538134574890137e+00,2.005391359329223633e+00,1.499091029167175293e+00
8.121244430541992188e+00,1.100538134574890137e+00,2.094099521636962891e+00,1.559258222579956055e+00
8.075097084045410156e+00,1.100538134574890137e+00,2.138911008834838867e+00,1.592230558395385742e+00
8.050071716308593750e+00,1.100538134574890137e+00,2.177869319915771484e+00,1.616840362548828125e+00
8.053284645080566406e+00,1.100538134574890137e+00,2.172796487808227539e+00,1.613221049308776855e+00
8.079914093017578125e+00,1.100538134574890137e+00,2.130964040756225586e+00,1.586821556091308594e+00
8.102836608886718750e+00,1.100538134574890137e+00,2.104084491729736328e+00,1.565027117729187012e+00
8.084295272827148438e+00,1.100538134574890137e+00,2.123464107513427734e+00,1.581459879875183105e+00
8.007376670837402344e+00,1.100538134574890137e+00,2.207578659057617188e+00,1.635561704635620117e+00
