x,m,v_x,v_y
6.690755844116210938e+00,8.060152530670166016e-01,3.640810012817382812e+00,2.641315698623657227e+00
7.322933197021484375e+00,8.060152530670166016e-01,2.635207653045654297e+00,1.952766299247741699e+00
8.123290061950683594e+00,8.060152530670166016e-01,1.650628209114074707e+00,1.285073995590209961e+00
5.336593627929687500e+00,9.041898846626281738e-01,6.895943164825439453e+00,4.995313644409179688e+00
6.006188392639160156e+00,9.041898846626281738e-01,5.041657447814941406e+00,3.627665996551513672e+00
6.839745521545410156e+00,9.041898846626281738e-01,3.377837419509887695e+00,2.462303161621093750e+00
7.519071578979492188e+00,9.041898846626281738e-01,2.359276056289672852e+00,1.769121170043945312e+00
8.124090194702148438e+00,9.041898846626281738e-01,1.649552941322326660e+00,1.284501433372497559e+00
4.476683616638183594e+00,1.002363920211791992e+00,1.064975261688232422e+01,7.798137664794921875e+00
5.032820224761962891e+00,1.002363920211791992e+00,7.978026866912841797e+00,5.776422977447509766e+00
5.676548004150390625e+00,1.002363920211791992e+00,5.885850429534912109e+00,4.241784572601318359e+00
6.328044414520263672e+00,1.002363920211791992e+00,4.331745624542236328e+00,3.118023633956909180e+00
6.863657951354980469e+00,1.002363920211791992e+00,3.343177556991577148e+00,2.440831661224365234e+00
7.259418964385986328e+00,1.002363920211791992e+00,2.716722011566162109e+00,2.010080099105834961e+00
7.585767745971679688e+00,1.002363920211791992e+00,2.279398679733276367e+00,1.712486863136291504e+00
7.821620941162109375e+00,1.002363920211791992e+00,1.999401330947875977e+00,1.518277049064636230e+00
7.980090141296386719e+00,1.002363920211791992e+00,1.810097217559814453e+00,1.388695478439331055e+00
8.073011398315429688e+00,1.002363920211791992e+00,1.706413149833679199e+00,1.319302320480346680e+00
8.107511520385742188e+00,1.002363920211791992e+00,1.671577811241149902e+00,1.296277642250061035e+00
8.094338417053222656e+00,1.002363920211791992e+00,1.689237833023071289e+00,1.309040069580078125e+00
8.047481536865234375e+00,1.002363920211791992e+00,1.729448795318603516e+00,1.337461590766906738e+00
7.973091125488281250e+00,1.002363920211791992e+00,1.785604715347290039e+00,1.371004819869995117e+00
7.887033939361572266e+00,1.002363920211791992e+00,1.913481473922729492e+00,1.459144711494445801e+00
7.798981189727783203e+00,1.002363920211791992e+00,2.016436338424682617e+00,1.530073046684265137e+00
7.713279724121093750e+00,1.002363920211791992e+00,2.120444536209106445e+00,1.601588726043701172e+00
7.636291980743408203e+00,1.002363920211791992e+00,2.219732046127319336e+00,1.671207666397094727e+00
7.571152687072753906e+00,1.002363920211791992e+00,2.302652359008789062e+00,1.727665781974792480e+00
7.524876117706298828e+00,1.002363920211791992e+00,2.349022388458251953e+00,1.762836456298828125e+00
7.490945816040039062e+00,1.002363920211791992e+00,2.406356811523437500e+00,1.798115611076354980e+00
7.481024742126464844e+00,1.002363920211791992e+00,2.422732353210449219e+00,1.809653162956237793e+00
7.492877006530761719e+00,1.002363920211791992e+00,2.403222560882568359e+00,1.796288490295410156e+00
7.523721694946289062e+00,1.002363920211791992e+00,2.351037979125976562e+00,1.764092803001403809e+00
7.546815395355224609e+00,1.002363920211791992e+00,2.333721876144409180e+00,1.750426173210144043e+00
7.545337677001953125e+00,1.002363920211791992e+00,2.335048675537109375e+00,1.751302719116210938e+00
7.548861503601074219e+00,1.002363920211791992e+00,2.331772089004516602e+00,1.749155402183532715e+00
3.363905429840087891e+00,1.100538134574890137e+00,2.034102249145507812e+01,1.583110618591308594e+01
3.755898952484130859e+00,1.100538134574890137e+00,1.590368175506591797e+01,1.214395523071289062e+01
4.251915454864501953e+00,1.100538134574890137e+00,1.204718875885009766e+01,8.953087806701660156e+00
4.766348838806152344e+00,1.100538134574890137e+00,9.140454292297363281e+00,6.631993770599365234e+00
5.241788387298583984e+00,1.100538134574890137e+00,7.206491947174072266e+00,5.224824428558349609e+00
5.630837917327880859e+00,1.100538134574890137e+00,6.007559299468994141e+00,4.317978382110595703e+00
5.993584632873535156e+00,1.100538134574890137e+00,5.069930076599121094e+00,3.646743059158325195e+00
6.291520118713378906e+00,1.100538134574890137e+00,4.402225971221923828e+00,3.164078235626220703e+00
6.497804164886474609e+00,1.100538134574890137e+00,3.993028402328491211e+00,2.883975505828857422e+00
6.621532440185546875e+00,1.100538134574890137e+00,3.760311126708984375e+00,2.721877098083496094e+00
6.684053897857666016e+00,1.100538134574890137e+00,3.652435541152954102e+00,2.649881124496459961e+00
6.692593574523925781e+00,1.100538134574890137e+00,3.636922359466552734e+00,2.638048648834228516e+00
6.662147521972656250e+00,1.100538134574890137e+00,3.685809135437011719e+00,2.670579671859741211e+00
6.606742858886718750e+00,1.100538134574890137e+00,3.791239023208618164e+00,2.745788097381591797e+00
6.535506725311279297e+00,1.100538134574890137e+00,3.919746637344360352e+00,2.832202672958374023e+00
6.462348461151123047e+00,1.100538134574890137e+00,4.056463241577148438e+00,2.924469947814941406e+00
6.389378070831298828e+00,1.100538134574890137e+00,4.198091506958007812e+00,3.019510984420776367e+00
6.325603961944580078e+00,1.100538134574890137e+00,4.336130142211914062e+00,3.120594263076782227e+00
6.272489070892333984e+00,1.100538134574890137e+00,4.447324275970458984e+00,3.198283433914184570e+00
6.238693714141845703e+00,1.100538134574890137e+00,4.519285678863525391e+00,3.252123355865478516e+00
6.221414566040039062e+00,1.100538134574890137e+00,4.550080299377441406e+00,3.269128561019897461e+00
6.224501609802246094e+00,1.100538134574890137e+00,4.545148372650146484e+00,3.266459465026855469e+00
6.240806579589843750e+00,1.100538134574890137e+00,4.515183448791503906e+00,3.249627590179443359e+00
6.249856472015380859e+00,1.100538134574890137e+00,4.497249126434326172e+00,3.238017320632934570e+00
6.220179557800292969e+00,1.100538134574890137e+00,4.552765369415283203e+00,3.271962165832519531e+00
6.165261268615722656e+00,1.100538134574890137e+00,4.676617145538330078e+00,3.366609573364257812e+00
3.138108015060424805e+00,1.198712706565856934e+00,2.316239166259765625e+01,1.841480827331542969e+01
3.601431369781494141e+00,1.198712706565856934e+00,1.747595214843750000e+01,1.347235488891601562e+01
4.069755077362060547e+00,1.198712706565856934e+00,1.331635189056396484e+01,9.998111724853515625e+00
4.445131778717041016e+00,1.198712706565856934e+00,1.083225059509277344e+01,7.969582080841064453e+00
4.736515045166015625e+00,1.198712706565856934e+00,9.284790992736816406e+00,6.734734058380126953e+00
4.997652053833007812e+00,1.198712706565856934e+00,8.122879981994628906e+00,5.886292457580566406e+00
