x,m,v_x,v_y
8.173223495483398438e+00,1.100538134574890137e+00,1.594367623329162598e+00,1.282288074493408203e+00
7.524112701416015625e+00,1.198712706565856934e+00,2.411381721496582031e+00,1.839065194129943848e+00
5.068868160247802734e+00,1.296887516975402832e+00,7.327665328979492188e+00,5.468175888061523438e+00
6.483335018157958984e+00,1.296887516975402832e+00,3.950948476791381836e+00,2.923578500747680664e+00
7.915400028228759766e+00,1.296887516975402832e+00,1.911113858222961426e+00,1.491983771324157715e+00
4.423207283020019531e+00,1.395061492919921875e+00,9.804096221923828125e+00,7.380272388458251953e+00
5.521880149841308594e+00,1.395061492919921875e+00,6.007464885711669922e+00,4.455271244049072266e+00
6.696515083312988281e+00,1.395061492919921875e+00,3.613522768020629883e+00,2.668208122253417969e+00
7.605162143707275391e+00,1.395061492919921875e+00,2.311331748962402344e+00,1.770370602607727051e+00
8.252693176269531250e+00,1.395061492919921875e+00,1.504715919494628906e+00,1.227228999137878418e+00
2.717565059661865234e+00,1.493236899375915527e+00,2.566356277465820312e+01,2.151261901855468750e+01
4.581842422485351562e+00,1.493236899375915527e+00,9.096918106079101562e+00,6.862054347991943359e+00
5.362523555755615234e+00,1.493236899375915527e+00,6.439293861389160156e+00,4.788923263549804688e+00
6.016126632690429688e+00,1.493236899375915527e+00,4.854548454284667969e+00,3.584995746612548828e+00
6.566933631896972656e+00,1.493236899375915527e+00,3.806874513626098633e+00,2.820351600646972656e+00
6.971268653869628906e+00,1.493236899375915527e+00,3.179468631744384766e+00,2.373366832733154297e+00
7.289359092712402344e+00,1.493236899375915527e+00,2.723581790924072266e+00,2.050811767578125000e+00
7.511717319488525391e+00,1.493236899375915527e+00,2.436003923416137695e+00,1.856064677238464355e+00
7.666535377502441406e+00,1.493236899375915527e+00,2.242657899856567383e+00,1.721455812454223633e+00
7.761961936950683594e+00,1.493236899375915527e+00,2.108720064163208008e+00,1.628411173820495605e+00
7.820136547088623047e+00,1.493236899375915527e+00,2.029669046401977539e+00,1.572069048881530762e+00
7.843338489532470703e+00,1.493236899375915527e+00,2.003881216049194336e+00,1.555250167846679688e+00
7.809380531311035156e+00,1.493236899375915527e+00,2.038504123687744141e+00,1.577606916427612305e+00
1.036257743835449219e+00,1.591411471366882324e+00,1.250862274169921875e+02,1.236537780761718750e+02
1.697802782058715820e+00,1.591411471366882324e+00,5.937659072875976562e+01,5.447410583496093750e+01
2.595642805099487305e+00,1.591411471366882324e+00,2.794743347167968750e+01,2.363841438293457031e+01
4.143797874450683594e+00,1.591411471366882324e+00,1.124459552764892578e+01,8.534203529357910156e+00
4.581875801086425781e+00,1.591411471366882324e+00,9.096717834472656250e+00,6.861729145050048828e+00
4.955379009246826172e+00,1.591411471366882324e+00,7.705792427062988281e+00,5.776603221893310547e+00
5.133144378662109375e+00,1.591411471366882324e+00,7.128655910491943359e+00,5.326083660125732422e+00
5.293435573577880859e+00,1.591411471366882324e+00,6.641461372375488281e+00,4.948964118957519531e+00
5.582889556884765625e+00,1.591411471366882324e+00,5.849171638488769531e+00,4.321807861328125000e+00
8.480537414550781250e+00,1.470614790916442871e+00,1.241970777511596680e+00,1.052316308021545410e+00
7.928182125091552734e+00,1.468777656555175781e+00,1.897957801818847656e+00,1.484088540077209473e+00
7.430556297302246094e+00,1.466940402984619141e+00,2.535732984542846680e+00,1.924912571907043457e+00
7.042077541351318359e+00,1.464184522628784180e+00,3.070962429046630859e+00,2.294845819473266602e+00
6.914883613586425781e+00,1.462347149848937988e+00,3.245625972747802734e+00,2.418650388717651367e+00
7.379466533660888672e+00,1.459591031074523926e+00,2.606409788131713867e+00,1.970643401145935059e+00
8.115827560424804688e+00,1.606805086135864258e+00,1.674075484275817871e+00,1.337262272834777832e+00
